MuiTypography-root,MuiButtonBase-root,MuiButtonBase-root (2),MuiTypography-root (2),MuiTypography-root (3),css-jujo3e,MuiTypography-root (4),MuiTypography-root (5),MuiTypography-root (6),MuiButtonBase-root href,MuiButtonBase-root (3),css-1001lr2 src,css-1001lr2 src (2),css-1001lr2 src (3),css-1001lr2 src (4),css-1001lr2 src (5),css-1001lr2 src (6),css-1001lr2 src (7),css-1001lr2 src (8),css-1001lr2 src (9),css-1001lr2 src (10),css-1001lr2 src (11),css-1001lr2 src (12),css-1001lr2 src (13),css-1001lr2 src (14),css-1001lr2 src (15),css-1001lr2 src (16),css-1001lr2 src (17),css-1001lr2 src (18),css-1001lr2 src (19),css-1qiqrfm,css-jujo3e (2),css-1001lr2 src (20),css-1001lr2 src (21),MuiTypography-root (7),MuiTypography-root (8),css-1001lr2 src (22),css-1001lr2 src (23),css-1001lr2 src (24),css-1001lr2 src (25),css-1001lr2 src (26),css-1001lr2 src (27),css-1001lr2 src (28),css-jujo3e (3),css-1001lr2 src (29),css-1001lr2 src (30),css-1001lr2 src (31),css-1001lr2 src (32),css-1001lr2 src (33),css-1001lr2 src (34),css-1001lr2 src (35),css-1001lr2 src (36),css-1001lr2 src (37),css-1001lr2 src (38),css-1001lr2 src (39),css-1001lr2 src (40),css-1001lr2 src (41),css-1001lr2 src (42),css-1001lr2 src (43)
State Thomas Ravello,Directions,Call,Available Floor Plans,1 Bedroom,",",2 Bedroom,Starting from,"$1,665 ",https://www.gables.com/community/528496,View Community,https://cdngeneralcf.rentcafe.com/dmslivecafe/3/528496/TX_Dallas_StateThomasRavello_p0538108_01_5_Thumbnail.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/Ravello%20Living%20and%20Dining.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/Ravello%20Living%20Room.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/Ravello%20Kitchen.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/Ravello%20Bedroom.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/Ravello%20Bathroom.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/Ravello%20Demo%20Kitchen.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/Ravello%20Club%20Room.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/Ravello%20Lobby.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/Wifi%20Center.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/Ravello%20Fitness%20Center%201.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/Ravello%20Fitness%20Center%202.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/Package%20Locker.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/DSC00128.jpeg,https://cdn.rentcafe.com/dmslivecafe/3/528496/DSC00152.jpeg,https://cdn.rentcafe.com/dmslivecafe/3/528496/DSC00155_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528496/DSC00158.jpeg,,,1 | 17,",",,,3 Bedroom,,,,,,,,,,,,,,,,,,,,,,,,
Uptown Trail,Directions,Call,Available Floor Plans,Studio,",",1 Bedroom,Starting from,"$1,731 ",https://www.gables.com/community/528533,View Community,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/528533/TX_Dallas_UptownTrailGables_p0538145_02_5_Thumbnail.jpg?crop=(0,0,300,209.9999999999998)&cropxunits=300&cropyunits=210",https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N182_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N207_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N189_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N187_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N186_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N183_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N184_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N185_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N192_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N191_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N206_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N194_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N203_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N209_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N205_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N196_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N200_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N208_website.jpg,1 | 25,",",https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N198_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N201_website.jpg,2 Bedroom,,https://cdn.rentcafe.com/dmslivecafe/3/528533/30463_N199_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/IMG_3339.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/IMG_3344.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528533/Uptown.jpg,,,,",",,,,,,,,,,,,,,,
The Henderson,Directions,Call,Available Floor Plans,1 Bedroom,",",2 Bedroom,Starting from,"$1,530 ",https://www.gables.com/community/1103116,View Community,https://cdn.rentcafe.com/dmslivecafe/3/1103116/The%20Henderson-POI-9.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1103116/The%20Henderson-POI-9.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1103116/The%20Henderson-POI-10.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1103116/The%20Henderson-POI-11.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1103116/The%20Henderson-POI-6.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1103116/The%20Henderson-POI-7.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1103116/Pool%20-%20Night.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1103116/Outdoor%20Lounge.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1103116/The%20Henderson-POI-4.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1103116/The%20Henderson-POI-5.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1103116/The%20Henderson-POI-1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1103116/The%20Henderson-POI-3.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1103116/The%20Henderson-POI-2.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1103116/The%20Henderson-POI-8.jpg,,,,,,1 | 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aster,Directions,Call,Available Floor Plans,Studio,",",1 Bedroom,Starting from,"$1,999 ",https://www.gables.com/community/1849209,View Community,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Hero_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Hero_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Entry_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Pool_10.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Pool_7.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Courtyard_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Coworking_2.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Fitness%20Center_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Fitness%20Center_3.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Pet%20Spa_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Resident%20Lounge_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Resident%20Lounge_2.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Sports%20Lounge_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_Yoga%20Deck_2.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_B9_Kitchen_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_B9_Kitchen_2.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_B9_Kitchen_Living_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_B9_Living%20Room_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_B9_Living%20Room_2.jpg,1 | 24,",",https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_B9_Balcony_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_B9_Bedroom_1.jpg,2 Bedroom,,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_B9_Bedroom_2.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_B9_Bathroom_1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1849209/Aster_B9_Closet_1.jpg,,,,,",",,,,,,,,,,,,,,,
Park 5940 MD,Directions,Call,Available Floor Plans,Studio,",",1 Bedroom,Starting from,"$1,440 ",https://www.gables.com/community/528521,View Community,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/528521/p0538133_Park_5940_MD.jpg?crop=(0,0,300,209.9999999999998)&cropxunits=300&cropyunits=210",https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N109_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N103_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N100_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N107_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N104_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N105_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N106_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N101_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N102_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N108_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N92_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N110_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N111_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N95_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N96_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N97_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N94_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N93_website.jpg,1 | 21,",",https://cdn.rentcafe.com/dmslivecafe/3/528521/Conference%20Room%20Area.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528521/21156_N98_website.jpg,2 Bedroom,,,,,,,,,,,,,,,,,,,,,,,,
Midway Row House,Directions,Call,Available Floor Plans,1 Bedroom,",",3 Bedroom,Starting from,"$1,529 ",https://www.gables.com/community/1670511,View Community,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-14.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-14.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-50.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-30.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-10.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-28.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-40.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-25.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-23.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-36.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-2.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/17.png,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-15.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-9.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-17.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-19.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-22.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-24.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-26.jpg,1 | 27,,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-29.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-33.jpg,,,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-41.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-3-MLS-46.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-4-MLS-3.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-4-MLS-7.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-4-MLS-10.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1670511/4020-mcewen-rd-dallas-tx-75244-4-MLS-33.jpg,,,,,,,,,,,,,,,,,
Bent Tree Lofts,Directions,Call,Available Floor Plans,Studio,",",1 Bedroom,Starting from,"$1,449 ",https://www.gables.com/community/1766620,View Community,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-29(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-29(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-28(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-32(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-31(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-36(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-30(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-26.jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-35.jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-34(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-11(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-10(2).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-18.jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-19(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-20(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-21(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-17(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-13.jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-45.jpg,1 | 26,",",https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-47.jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-50(1).jpg,2 Bedroom,,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-49.jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-48.jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-39(1).jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-38.jpg,https://cdn.rentcafe.com/dmslivecafe/2/95249/17501-dallas-pkwy-dallas-tx-75287-High-Res-40.jpg,,,,,,,,,,,,,,,,,,
Lucia,Directions,Call,Available Floor Plans,Studio,",",1 Bedroom,Starting from,"$1,270 ",https://www.gables.com/community/1651390,View Community,https://cdn.rentcafe.com/dmslivecafe/3/1651390/exterior.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/exterior.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-5.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-6.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-8.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-2.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-9.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-3.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-11.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-12.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-30.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-28.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-15.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-17.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-18.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-16.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-13.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-14.jpg,1 | 27,",",https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-23.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-24.jpg,2 Bedroom,,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-19.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-20.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-21.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-22.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-25.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1651390/4848-grand-gate-way-frisco-tx-MLS-26.jpg,,",",,,,,,,,,,,,,,,
YardHomes® Parkside,Directions,Call,Available Floor Plans,1 Bedroom,",",2 Bedroom,Starting from,"$1,495 ",https://www.gables.com/community/1738496,View Community,https://cdn.rentcafe.com/dmslivecafe/3/1738496/2.png,https://cdn.rentcafe.com/dmslivecafe/3/1738496/2.png,https://cdn.rentcafe.com/dmslivecafe/3/1738496/Yardhomes%20I-8.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/Yardhomes%20I-7.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/Yardhomes%20I-11.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/Yardhomes%20I-9.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0121.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0127.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0157.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0133.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0139.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0142.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0145.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0160.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0094.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0028(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0016.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0061.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0055.jpg,1 | 37,",",https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0067.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0073.jpg,3 Bedroom,,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0088.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/Yardhomes%20I-3.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/Yardhomes%20I.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0423(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0405.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0390.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0363.jpg,,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0366(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0372(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0375(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0348.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0357.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0351.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0339.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0345(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/1738496/_DSC0384_GG.jpg,,,,,,
The Howell,Directions,Call,Available Floor Plans,1 Bedroom,",",2 Bedroom,Starting from,"$1,777 ",https://www.gables.com/community/1774144,View Community,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-016.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-016.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-001.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-002.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-003.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-004.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-005.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-006.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-007.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-008.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-009.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-010.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-011.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-012.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-013.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-014.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-015.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-017.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-018.jpg,1 | 21,",",https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-019.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1774144/The%20Howell-POI-020-small.jpg,3 Bedroom,,,,,,,,,,,,,,,,,,,,,,,,
